pl_name,hostname,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,st_teff,st_lum,st_rad,st_mass,st_age
TOI-1824 b,TOI-1824,2.7438269,16.0,4.24,0.0,528.67,14.6287,22.808533,0.151,5165.0,-0.37263,0.8123,0.8801,2.5
TOI-1836 b,TOI-1836,8.00321222,38.45723725,0.41,0.0,966.0,153.5185,20.380799,0.1597,6380.0,0.5682,1.577,1.307,6.6
TOI-1836 c,TOI-1836,2.59987579,8.0,3.0,0.0,2007.6,2981.98,1.7727471,0.03089,6237.0,0.56984,1.6454,1.2518,3.2
TOI-1842 b,TOI-1842,12.3485023,89.4,0.26,0.276,1199.55,354.639,9.5739181,0.1,6039.0,0.69504,2.032,1.4643,2.5
TOI-1846 b,TOI-1846,1.792,3.87,3.7,,568.1,17.35,3.9306737,0.03646,3568.0,-1.63714,0.397,0.418,7.2
TOI-1853 b,TOI-1853,3.46,73.2,9.74,0.03,1479.0,435.33,1.2436258,0.0213,4985.0,-0.43227,0.808,0.837,
TOI-1855 b,TOI-1855,18.49481816,360.09958513,0.31,0.033,1701.0,852.162,1.36414864,0.02398,5359.0,-0.09474,1.041,0.987,8.2
TOI-1859 b,TOI-1859,9.75181321,68.6,0.406,0.57,615.0,23.786,63.48347,0.337,6341.0,0.47671,1.36,1.287,1.41
TOI-1860 b,TOI-1860,1.31,2.27,5.55,,1885.0,876.703,1.0662107,0.0204,5752.0,-0.09475,0.94,0.99,0.133
TOI-1883 b,TOI-1883,5.65,27.2,0.829,,524.92,17.9436,4.50638,0.0468,3477.0,-1.49377,0.494,0.492,
TOI-1898 b,TOI-1898,9.39553231,129.0,0.85,0.485,674.54,51.0074,45.52234,0.269,6241.0,0.55121,1.6131,1.2484,3.1
TOI-1899 b,TOI-1899,11.09689089,212.94503269,0.85,0.044,378.0,3.4,29.090312,0.1525,3926.0,-1.05685,0.607,0.632,7.1
TOI-1937 A b,TOI-1937 A,13.97759893,638.83509807,1.28,0.0,2097.0,3230.0,0.94667944,0.01932,5814.0,0.0799,1.08,1.072,3.6
TOI-198 b,TOI-198,1.44,2.67,4.91,,368.0,7.4193,10.2152,0.1,3650.0,-1.43315,0.441,0.467,5.3
TOI-199 b,TOI-199,9.07927437,54.03082919,0.397,0.09,358.0,2.7528,104.854,0.4254,5255.0,-0.33819,0.82,0.936,0.8
TOI-199 c,TOI-199,11.4,88.99195396,0.33,0.096,,,273.69,0.807,5255.0,-0.33819,0.82,0.936,0.8
TOI-1994 b,TOI-1994,13.67495645,7024.0077947,15.0,0.341,2290.0,1910.26,4.0337142,0.0613,7700.0,1.22272,2.3,1.86,0.94
TOI-2000 b,TOI-2000,2.7,11.0,3.07,0.0,1488.0,628.0,3.09833,0.04271,5611.0,0.05956,1.134,1.082,5.3
TOI-2000 c,TOI-2000,8.14,81.7,0.829,0.063,1038.0,149.0,9.127055,0.0878,5611.0,0.05956,1.134,1.082,5.3
TOI-2005 b,TOI-2005,11.99360935,2034.1018048,,0.597,1221.39,525.9409,17.305904,0.16,7130.0,0.96237,2.02,1.59,1.6
TOI-201 b,TOI-201,11.82547464,184.34047606,0.654,0.318,759.0,30.2653,52.977946,0.3026,6394.0,0.41497,1.339,1.316,0.87
TOI-201 c,TOI-201,11.13051784,4513.1633794,19.2,0.643,,,2800.0,4.28,6394.0,0.41497,1.339,1.316,0.87
TOI-2010 b,TOI-2010,11.81426566,408.7273314,1.36,0.212,400.2,4.09,141.834025,0.5516,5929.0,0.11361,1.079,1.112,1.9
TOI-2015 b,TOI-2015,3.309,9.2,1.4,0.0789,530.9,13.185,3.348237,0.029322,3297.0,-1.49214,0.3273,0.3041,5.5
TOI-2015 c,TOI-2015,2.93,8.91,1.95,0.00033,448.0,6.68,5.582796,0.041232,3297.0,-1.49214,0.3273,0.3041,5.5
TOI-2018 b,TOI-2018,2.268,9.2,4.33,0.0,576.34,26.0758,7.435583,,4174.0,-1.0,0.62,0.57,
TOI-2019 b,TOI-2019,5.33275337,34.4,1.25,0.0,917.46,126.052,15.3444,0.128,5626.0,0.44075,1.7457,1.1832,6.4
TOI-2025 b,TOI-2025,11.89272852,1144.1822652,3.74,0.394,1166.0,343.7178,8.8720982,0.0892,5977.0,0.38739,1.459,1.199,4.5
TOI-2031 A b,TOI-2031 A,14.20177855,254.2627256,0.49,0.076,1358.0,567.0,5.71548654,0.066,6490.0,0.39094,1.241,1.174,2.0
TOI-2046 b,TOI-2046,16.14093221,731.0053361,0.955,,1828.82,2643.655,1.4971842,,6250.0,0.27967,1.21,1.13,0.45
TOI-2048 b,TOI-2048,2.61,7.32,2.26,0.13,646.0,29.035,13.79019,,5185.0,-0.38722,0.79,0.83,0.3
TOI-206 b,TOI-206,1.3,2.24,5.6,,910.0,117.7582,0.7363104,0.0112,3383.0,-1.83581,0.35,0.35,
TOI-2068 b,TOI-2068,1.821,3.97,3.61,,520.62,12.23,7.768915,0.0632,3710.0,-1.31069,0.535,0.559,7.0
TOI-2076 b,TOI-2076,2.39,16.1,4.1,0.0,738.0,49.4,10.355235,0.0682,5201.0,-0.42285,0.774,0.883,0.338
TOI-2076 c,TOI-2076,3.69441587,55.0,6.0,0.0,543.16,32.7,21.015327,0.142,5192.0,-0.37779,0.796,0.8557,2.7
TOI-2076 d,TOI-2076,3.43087751,29.0,4.0,0.0,457.68,16.5,35.125686,0.199,5192.0,-0.37779,0.796,0.8557,2.7
TOI-2076 e,TOI-2076,1.355,2.4,5.3,,1138.0,,3.0223445,0.0385,5192.0,-0.42285,0.796,0.8557,0.21
TOI-2081 b,TOI-2081,2.04,4.82,3.12,,488.0,8.1,10.50534,0.0752,3800.0,-1.33847,0.534,0.54,
TOI-2084 b,TOI-2084,2.47,6.66,2.43,,527.0,12.8,6.0784247,0.05006,3551.0,-1.49214,0.475,0.453,7.5
TOI-2088 b,TOI-2088,3.6831179,37.0,2.0,0.0,300.33,1.7338,124.72997,0.472,5081.0,-0.36151,0.8481,0.9027,4.5
TOI-2093 b,TOI-2093,3.25,10.6,1.7,0.0,535.0,,12.836,0.097,4426.0,-0.73565,0.729,0.745,6.6
TOI-2093 c,TOI-2093,2.3,15.8,7.0,0.0,329.0,3.0647,53.81149,0.257,4426.0,-0.73565,0.729,0.745,6.6
TOI-2095 b,TOI-2095,1.25,4.1,,0.0,347.0,3.43,17.66484,0.101,3759.0,-1.45892,0.44,0.44,1.0
TOI-2095 c,TOI-2095,1.33,7.4,,0.0,297.0,1.84,28.17232,0.137,3759.0,-1.45892,0.44,0.44,1.0
TOI-2096 b,TOI-2096,1.243,2.08,5.95,0.15,445.0,9.4,3.1190633,0.025,3300.0,-2.22768,0.235,0.231,4.0
TOI-2096 c,TOI-2096,1.914,4.32,3.39,0.1,349.0,3.7,6.38784,0.04,3300.0,-2.22768,0.235,0.231,4.0
TOI-2107 b,TOI-2107,13.57407563,263.79757781,0.577,0.033,1397.0,508.468,2.4545467,0.03515,5627.0,-0.10458,0.932,0.961,4.0
TOI-2109 b,TOI-2109,15.098497,1595.49860314,2.55,,3646.0,14429.0,0.67247414,0.01791,6540.0,0.67302,1.698,1.453,1.77
TOI-2120 b,TOI-2120,2.122,6.8,,0.32,384.0,3.61,5.7998164,0.0377,3131.0,-2.28651,0.245,0.211,
TOI-2128 b,TOI-2128,2.08874836,4.5,2.68,0.0,780.53,86.2315,16.34136,0.127,5968.0,0.15625,1.1174,1.0251,4.7
TOI-2133 b,TOI-2133,2.37,6.21,2.56,,798.0,81.1072,3.8266472,0.041,4250.0,-0.85248,0.62,0.644,
TOI-2134 b,TOI-2134,2.69,9.13,2.607,0.06,666.0,32.0,9.2292005,0.078,4580.0,-0.7167,0.709,0.744,3.8
TOI-2134 c,TOI-2134,7.27,41.89,0.599,0.67,306.0,1.4,95.5,0.371,4580.0,-0.7167,0.709,0.744,3.8
TOI-2136 b,TOI-2136,2.19,6.37,3.34,0.0,395.0,4.0,7.851928,0.057,3342.0,-1.88606,0.34,0.34,4.6
TOI-2141 b,TOI-2141,3.147,20.1,3.54,0.21,728.0,47.3,18.261608,0.1322,5635.0,-0.05,0.95,0.896,9.0
TOI-2141 c,TOI-2141,2.35,6.14,2.6,,1095.0,241.0,5.4624,0.0585,5635.0,-0.05,0.95,0.896,9.0
TOI-2141 d,TOI-2141,3.97,14.9,1.31,,491.4,9.8,60.45,0.2906,5635.0,-0.05,0.95,0.896,9.0
TOI-2145 b,TOI-2145,12.24020692,1805.26535176,5.34,0.214,1484.0,515.939,10.261128,0.1117,6206.0,0.99651,2.75,1.71,1.6
TOI-2152 A b,TOI-2152,14.35870428,899.45439181,1.67,0.057,1802.0,2195.7879,3.3773512,0.05064,6630.0,0.65321,1.612,1.516,0.83
TOI-2154 b,TOI-2154,16.28664896,292.40213444,0.37,0.117,1580.0,1005.8946,3.8240801,0.0513,6280.0,0.43457,1.396,1.233,2.9
TOI-2158 b,TOI-2158,10.76062147,260.61929374,1.14,0.07,1188.0,81.4989,8.60077,0.075,5673.0,0.2308,1.41,1.12,8.0
TOI-216.01,TOI-216,10.1,177.98390792,0.76,0.0046,497.0,10.1,34.525528,0.2069,5026.0,-0.44159,0.748,0.77,
TOI-216.02,TOI-216,8.0,18.75187601,0.34,0.16,628.0,25.9,17.16073,0.1293,5026.0,-0.44159,0.748,0.77,
TOI-2169 A b,TOI-2169 A,12.50922246,329.58805806,0.92,0.045,1364.0,577.0,8.2148282,0.0896,6270.0,0.66558,1.82,1.42,2.51
TOI-2180 b,TOI-2180,11.32107051,875.61726129,3.32,0.3683,348.0,2.71,260.79,0.828,5695.0,0.40552,1.636,1.111,8.1
TOI-2184 b,TOI-2184,11.39953337,206.58846455,0.76,0.08,1676.05,1429.0,6.90683,,5966.0,0.98154,2.9,1.53,2.3
TOI-2193 A b,TOI-2193 A,19.83989584,298.75870258,0.06,0.0,1763.0,1600.0,2.1225735,0.03319,5966.0,0.25018,1.248,1.082,5.5
TOI-2194 b,TOI-2194,1.9892,4.61,3.22,,590.88,14.2526,15.337597,,4756.0,-0.68955,0.6909,0.74,
TOI-2196 b,TOI-2196,3.51,26.0,3.31,0.0,1860.0,2000.0,1.1947268,0.02234,5634.0,-0.00436,1.043,1.032,4.5
TOI-220 b,TOI-220,3.03,13.8,2.73,0.032,805.0,137.7252,10.695264,0.08911,5298.0,-0.26668,0.858,0.825,10.1
TOI-2202 b,TOI-2202,10.95117414,287.31687993,1.2,0.022,652.07,42.7254,11.9126075,0.09564,5169.0,-0.40121,0.808,0.841,6.4
TOI-2202 c,TOI-2202,13.4,117.27868218,0.268,0.0622,,,24.6744,0.15544,5144.0,-0.40121,0.794,0.823,7.48
TOI-2207 b,TOI-2207,11.1529358,203.41018048,0.8,0.174,1259.0,406.0,8.001968,0.0854,6101.0,0.4843,1.564,1.296,3.3
TOI-2211.01,TOI-2211,1.561,3.06,4.42,,1056.92,296.13,3.092686757,0.04011,5253.0,-0.32094,0.834,0.9,
TOI-2236 b,TOI-2236,14.36991326,502.16888306,0.93,0.0,1688.0,1356.0,3.5315902,0.05009,6248.0,0.53275,1.573,1.343,2.52
TOI-2257 b,TOI-2257,2.194,5.45,2.84,0.496,256.0,0.6703,35.189346,0.145,3430.0,-1.86713,0.313,0.328,
TOI-2260 b,TOI-2260,1.62,3.26,4.21,,2609.0,1844.98,0.3524728,0.0097,5534.0,-0.19851,0.94,0.99,0.321
TOI-2266 b,TOI-2266,1.54,2.99,4.5,,550.0,13.0,2.326318,0.02,3200.0,-2.16716,0.24,0.23,0.3
TOI-2274 b,TOI-2274,2.45,6.57,2.45,,771.46,83.7078,2.67963,0.05,3943.0,-1.06233,0.631,0.612,
TOI-2285 b,TOI-2285,1.77,19.5,,0.3,358.0,3.91,13.635109,0.1363,3491.0,-1.54212,0.464,0.454,
TOI-2295 b,TOI-2295,16.47720163,278.09985612,0.34,0.334,747.0,42.0912,30.033302,0.1992,5730.0,0.31387,1.459,1.168,10.5
TOI-2295 c,TOI-2295,12.8,1783.01736327,4.67,0.194,234.9,,966.5,2.018,5730.0,0.31387,1.459,1.168,10.5
TOI-2322 b,TOI-2322,0.994,2.31,12.75,0.0,603.1,22.04,11.30717,0.0924,4664.0,-0.74232,0.662,0.703,3.9
TOI-2322 c,TOI-2322,1.874,18.1,14.69,0.0,496.8,10.15,20.225528,0.1362,4664.0,-0.74232,0.662,0.703,3.9
TOI-2328 b,TOI-2328,9.97599282,50.85254512,0.29,0.057,842.0,20.0982,17.10197,0.127,5525.0,-0.17005,0.9,0.95,4.0
TOI-2337 b,TOI-2337,10.08808263,508.5254512,2.72,0.019,1272.46,619.5809,2.99432,,4780.0,0.689,3.22,1.325,4.9
TOI-2338 b,TOI-2338,11.2089807,1900.61387386,7.42,0.676,799.0,13.8485,22.65398,0.158,5581.0,-0.01323,1.05,0.99,7.0
TOI-2345 b,TOI-2345,1.504,3.49,5.64,,1478.0,791.0,1.0528573,0.01705,4687.0,-0.63639,0.729,0.727,6.3
TOI-2345 c,TOI-2345,2.451,7.27,2.71,,544.0,14.57,21.064302,0.1257,4687.0,-0.63639,0.729,0.727,6.3
TOI-2346 b,TOI-2346,16.11851425,394.10722468,0.52,0.086,1689.0,1360.0,3.3312029,0.0473,6480.0,0.48144,1.38,1.271,1.9
TOI-2364 b,TOI-2364,8.60849718,71.51139158,0.61,0.0,1091.0,237.0,4.0197517,0.04871,5306.0,-0.25181,0.886,0.954,3.5
TOI-2368 b,TOI-2368,10.83908434,206.58846455,0.88,0.061,1000.0,162.7267,5.1750073,0.05649,5360.0,-0.27491,0.846,0.897,4.2
TOI-237 b,TOI-237,1.44,2.67,4.91,0.0,388.0,3.7,5.436098,0.0341,3212.0,-2.38722,0.211,0.179,4.5
TOI-2373 b,TOI-2373,10.42435205,2955.8041851,14.4,0.112,860.0,69.8726,13.33668,0.112,5651.0,0.05115,1.102,1.041,5.9
TOI-2374 b,TOI-2374,6.81,56.64,0.98,0.13,885.0,132.5691,4.31361,0.0471,4802.0,-0.51956,0.69,0.75,4.1
TOI-2379 b,TOI-2379,11.72459381,1830.69162432,6.21,0.342,624.0,25.3,5.4693827,0.05263,3707.0,-1.12907,0.622,0.645,10.4
TOI-238 b,TOI-238,1.559,3.37,6.8,0.18,1378.0,753.1,1.273099,0.0212,5059.0,-0.47083,0.756,0.781,7.9
TOI-238 c,TOI-238,2.18,6.7,1.83,0.36,696.0,58.3,8.465651,0.0749,5059.0,-0.47083,0.733,0.79,4.3
TOI-2382 b,TOI-2382,12.25141591,235.19302118,0.68,0.18,1426.0,689.0,4.6612061,0.059,6033.0,0.37967,1.417,1.26,3.1
TOI-2384 b,TOI-2384,11.48920522,624.85064816,2.26,0.0,889.7,104.3,2.13570304,0.02793,3943.0,-1.11907,0.6113,0.635,9.4
TOI-2406 b,TOI-2406,2.86,15.6,,0.17,449.0,6.69,3.0766891,0.02267,3100.0,-2.46218,0.204,0.166,
TOI-2407 b,TOI-2407,4.26,16.8,1.19,0.08,705.0,41.0,2.702969,0.033,3530.0,-1.34872,0.567,0.548,
TOI-2411 b,TOI-2411,1.68,3.46,4.01,,1355.0,651.9082,0.7826942,0.0144,4099.0,-0.87076,0.68,0.65,
TOI-2416 b,TOI-2416,9.86390302,953.485221,5.4,0.32,1080.0,130.93,8.275479,0.0831,5808.0,0.197,1.236,1.118,4.9
TOI-2420 b,TOI-2420,15.02003414,294.62693329,0.477,0.055,1571.6,1017.0,5.842641,0.0684,5707.0,0.68664,2.369,1.158,5.3
TOI-2421 b,TOI-2421,10.36830715,105.83685953,0.52,0.0,1534.0,923.6,4.3474032,0.0543,5607.0,0.436,1.75,1.131,7.5
TOI-2427 b,TOI-2427,1.8,3.89,3.67,,1117.0,62.7136,1.3060011,0.0202,4072.0,-0.94244,0.65,0.64,
TOI-244 b,TOI-244,1.52,2.68,4.2,,458.0,7.3,7.397225,0.0559,3433.0,-1.64264,0.426,0.428,7.0
TOI-2443 b,TOI-2443,2.363,4.8,2.0,0.301,519.0,13.2931,15.66858,0.105,4375.0,-0.86487,0.631,0.642,7.5
TOI-2445 b,TOI-2445,1.25,2.1,5.91,,1060.0,204.4874,0.3711281,0.0064,3333.0,-2.08408,0.27,0.25,
TOI-2447 b,TOI-2447,9.60609646,124.90656395,0.774,0.17,414.0,44.5933,69.33684,0.347,5730.0,0.04891,1.006,1.034,2.1
TOI-2449 b,TOI-2449,11.24,222.0,0.859,0.098,400.0,362.642,106.14468,0.45,6021.0,0.14808,1.065,1.079,2.5
TOI-2458 b,TOI-2458,2.83,13.31,3.23,0.087,1509.4,865.0,3.73659,0.0482,6005.0,0.34128,1.31,1.05,5.7
TOI-2458 c,TOI-2458,3.18,10.22,1.75,0.29,,,16.553,0.129,6005.0,0.34128,1.31,1.05,5.7
TOI-2459 b,TOI-2459,2.9531,9.03,1.93,,445.01,8.5187,19.104718,,4195.0,-0.89565,0.6751,0.66,
TOI-2485 b,TOI-2485,12.1393261,766.60211768,2.36,0.0341,1134.0,275.6,11.23479,0.1093,6016.4,0.51983,1.72,1.163,6.0
TOI-2497 b,TOI-2497,11.14172682,1531.93292174,6.1,0.195,1595.0,997.8085,10.655669,0.1166,7360.0,1.16732,2.36,1.859,1.0
TOI-2498 b,TOI-2498,6.06,34.62,0.86,0.089,1443.0,790.4759,3.738252,0.0491,5905.0,0.27089,1.26,1.12,3.6
TOI-251 b,TOI-251,2.74,317.83,,0.0,1041.19,277.7462,4.93777,0.05741,5875.0,-0.0804,0.881,1.036,0.18
TOI-2524 b,TOI-2524,11.2089807,203.41018048,0.79,0.0,1100.0,210.609,7.18585,0.073,5831.0,0.11628,1.119,1.007,6.7
TOI-2525 b,TOI-2525,8.67575106,26.69758619,0.225,0.17,512.97,16.3643,23.2856,0.1511,5096.0,-0.44009,0.785,0.849,3.99
TOI-2525 c,TOI-2525,10.13291855,208.8132634,1.11,0.157,399.96,6.0478,49.2519,0.249,5096.0,-0.44009,0.785,0.849,3.99
TOI-2529 b,TOI-2529,11.54525012,743.71847238,2.66,0.021,636.0,70.9731,64.5949,0.327,5802.0,0.46389,1.7,1.11,7.23
TOI-2537 b,TOI-2537,11.25381662,415.40172795,1.6,0.364,338.0,7.4445,94.1022,0.3715,4870.0,-0.52143,0.771,0.771,1.1
TOI-2537 c,TOI-2537,12.7,2297.89938261,6.16,0.287,123.1,,1920.0,2.78,4870.0,-0.52143,0.771,0.771,1.1
TOI-2545 b,TOI-2545,2.75,8.0,2.11,,1022.99,258.8217,7.994037,,5846.29,0.21828,1.25324,1.055,
TOI-2567 b,TOI-2567,10.92875618,63.88350981,0.269,0.0,1352.0,558.0,5.983944,0.0672,5611.0,0.40483,1.686,1.13,7.6
TOI-257 b,TOI-257,7.16253867,43.86032017,0.65,0.0,1027.0,186.0,18.38818,0.1528,6095.0,0.63649,1.867,1.407,
TOI-2570 b,TOI-2570,13.64132951,260.61929374,0.563,0.0,1431.0,699.0,2.9887615,0.04145,5771.0,0.07882,1.095,1.063,4.4
TOI-2580 b,TOI-2580,17.37392009,200.23189641,0.22,0.08,2410.0,1730.0,3.39775,0.048,6120.0,0.61595,1.81,1.33,2.0
TOI-2583 A b,TOI-2583 A,14.4595851,79.45710175,0.144,0.0,1456.0,750.9,4.5207265,0.0571,5936.0,0.38828,1.477,1.215,4.4
TOI-2587 A b,TOI-2587 A,12.07207221,69.28659273,0.216,0.0,1445.0,728.0,5.45664,0.0635,5760.0,0.47129,1.726,1.15,6.7
TOI-2589 b,TOI-2589,12.10569916,1112.3994245,3.45,0.522,592.0,21.7464,61.6277,0.3,5579.0,-0.00436,1.07,0.93,11.0
TOI-260 b,TOI-260,1.71,4.23,4.66,0.0,493.0,10.1838,13.475853,0.0943,4026.0,-1.05899,0.607,0.616,15.9
TOI-261.01,TOI-261,3.0449863,9.51,1.85,,1722.49,874.7956,3.3639254,0.034792189,5890.3,0.24978,1.28018,0.496728,
TOI-261.02,TOI-261,3.34822227,11.2,1.64,,1007.53,243.5261,13.03935862135,,5890.3,0.24978,1.31383,1.069,
TOI-262 b,TOI-262,2.07,4.94,3.06,,584.0,56.9133,11.14529,0.163,5310.0,-0.28987,0.853,0.913,0.8
TOI-2641 b,TOI-2641,18.10250383,122.6817651,0.092,0.18,1387.0,602.0,4.880974,0.0607,6100.0,0.34044,1.336,1.16,10.8
TOI-2669 b,TOI-2669,19.72780603,193.87532827,0.139,0.09,1226.0,375.554,6.2034,,4800.0,0.906,4.1,1.19,5.9
TOI-269 b,TOI-269,2.77,8.8,2.28,0.425,531.0,19.0,3.6977104,0.0345,3514.0,-1.64675,0.398,0.3917,
TOI-270 b,TOI-270,1.28,1.48,3.89,0.0167,600.0,19.9261,3.35992,0.03197,3506.0,-1.7122,0.38,0.386,
TOI-270 c,TOI-270,2.33,6.2,2.7,0.0044,489.0,9.9407,5.66051,0.04526,3506.0,-1.7122,0.38,0.386,
TOI-270 d,TOI-270,2.0,4.2,2.9,0.0066,383.0,3.918,11.38194,0.0721,3506.0,-1.7122,0.38,0.386,
TOI-2714 b,TOI-2714,13.72,228.0,0.49,0.164,1603.0,945.55,2.499387,0.036,5665.0,0.16017,1.25,1.07,5.5
TOI-2719 b,TOI-2719,5.98,29.9,0.768,,1710.0,874.29,3.37594,,5762.0,0.43619,1.69,1.02,
TOI-2768 b,TOI-2768,2.63,7.41,2.24,,855.0,89.0458,1.50801,0.027,4008.0,-0.99801,0.657,0.63,
TOI-277 b,TOI-277,2.65,7.51,2.22,,587.92,28.236,3.994,0.0269,4031.0,-1.3504,0.362,0.16,
TOI-2796 b,TOI-2796,17.26183028,139.84449908,0.15,0.0,1205.0,352.0,4.8084983,0.0569,5764.0,0.05538,1.069,1.063,4.0
TOI-2803 A b,TOI-2803 A,18.11371281,309.88269682,0.287,0.0,1893.0,2150.0,1.96229325,0.03185,6280.0,0.33646,1.245,1.118,3.7
TOI-2818 b,TOI-2818,15.27784069,225.65816897,0.34,0.0,1376.0,598.0,4.039709,0.0493,5721.0,0.16435,1.229,0.977,9.5
TOI-283 b,TOI-283,2.34,6.54,2.81,0.0,661.0,30.4,17.61745,0.123,5213.0,-0.33724,0.85,0.8,10.4
TOI-2842 b,TOI-2842,12.84549188,117.59651059,0.304,0.0,1471.0,781.8,3.5514058,0.0475,5910.0,0.24551,1.265,1.135,4.7
TOI-286 b,TOI-286,1.42,4.53,8.63,0.0,979.0,86.7681,4.5117244,0.0503,5152.0,-0.41364,0.78,0.832,
TOI-286 c,TOI-286,1.88,3.72,3.09,0.0,475.0,22.4437,39.361826,0.213,5152.0,-0.41364,0.78,0.832,
TOI-2876 b,TOI-2876,9.6397234,54.03082919,0.33,0.13,929.0,124.2,6.2996431,0.0654,5271.0,-0.27654,0.873,0.939,3.8
TOI-2886 b,TOI-2886,18.6405349,444.9597698,0.377,0.11,1978.0,2560.0,1.60200105,0.02871,6240.0,0.32222,1.241,1.229,1.7
TOI-2969 b,TOI-2969,12.32987877,368.68095212,1.1,0.0,1186.0,382.0,1.8237146,0.0261,4738.0,-0.58503,0.7,0.71,
TOI-2977 b,TOI-2977,13.15934334,533.95172376,1.28,0.0,1544.0,947.8,2.3505614,0.03386,5691.0,0.03703,1.073,0.936,9.8
TOI-2981 b,TOI-2981,13.4,638.0,1.46,0.035,1358.0,556.616,3.601501,0.048,5940.0,0.11594,1.08,1.03,4.5
TOI-2986 b,TOI-2986,9.292245,96.61983573,0.66,0.14,1622.0,1156.0,3.2783662,0.04489,5906.0,0.36773,1.458,1.122,6.3
TOI-2989 b,TOI-2989,12.55405838,953.485221,2.7,0.0,1001.0,124.0,3.122832,0.0384,4672.0,-0.73755,0.76,0.77,
TOI-2992 b,TOI-2992,13.75341932,1058.36859531,2.23,0.089,1726.0,1484.0,3.007812,0.0434,6000.0,0.4456,1.545,1.21,4.6
TOI-3023 b,TOI-3023,16.43236571,197.05361234,0.245,0.0,1596.0,1084.0,3.9014971,0.0505,5760.0,0.44404,1.668,1.12,7.0
TOI-3071 b,TOI-3071,7.16,68.2,1.02,0.09,2155.0,2579.61,1.266938,0.0249,6177.0,0.41667,1.31,1.29,0.95
TOI-3082 b,TOI-3082,3.6621,13.0,1.45,,1032.78,131.648,1.926907,,4263.0,-0.86121,0.6847,0.664,
TOI-3135 b,TOI-3135,13.65253849,327.36325921,0.7,0.24,1292.0,464.0,3.7065585,0.04756,5890.0,0.02119,0.985,1.044,1.8
TOI-3160 A b,TOI-3160 A,13.7646283,378.21580433,0.79,0.18,1539.0,933.0,3.971281,0.0505,6190.0,0.3784,1.346,1.088,5.5
TOI-3235 b,TOI-3235,11.39953337,211.35589065,0.78,0.029,604.0,13.8883,2.59261842,0.02709,3388.8,-1.78968,0.3697,0.3939,
TOI-3261 b,TOI-3261,3.82,30.3,3.0,0.0,1722.0,1466.0,0.8831331,0.01714,5068.0,-0.36653,0.849,0.861,6.5
TOI-3288 b,TOI-3288,11.2089807,670.61793877,2.6,0.0,1059.0,239.0,1.4338635,0.0215,3933.0,-0.95861,0.67,0.64,
TOI-329 b,TOI-329,4.94057819,40.4,1.84,0.39,1213.02,576.8749,5.70439,0.0638,5614.0,0.3251,1.5326,1.0678,8.7
TOI-332 b,TOI-332,3.2,57.2,9.6,0.0,1871.0,4180.32,0.777038,0.0159,5251.0,-0.22143,0.87,0.88,5.0
TOI-3321 b,TOI-3321,15.55806521,176.07693748,0.255,0.054,1616.0,967.919,3.6525145,0.047,5850.0,0.40483,1.549,1.041,8.1
TOI-333 b,TOI-333,4.26,20.1,1.42,0.0,1445.0,650.4959,3.7852503,0.049,6241.0,0.21559,1.1,1.2,1.0
TOI-3331 A b,TOI-3331 A,12.97999965,721.47048389,1.82,0.0,1488.0,818.5,2.0180231,0.03144,5609.0,-0.09313,0.952,1.016,2.1
TOI-3353.01,TOI-3353,2.6667555,7.59,2.2,,1264.36,313.0426,4.6657965,0.060118218,6365.0,-0.0264,1.0207,1.332089,
TOI-3362 b,TOI-3362,12.80065596,1598.3590588,4.19,0.815,688.0,37.2117,18.09547,0.153,6532.0,0.73878,1.83,1.445,2.14
TOI-3364 b,TOI-3364,12.22899794,530.77343969,1.6,0.0,1264.0,425.0,5.8768918,0.0675,5706.0,0.28556,1.419,1.186,5.4
TOI-3464 b,TOI-3464,13.7646283,397.28550875,0.83,0.25,1693.0,1370.0,3.6515568,0.0515,6370.0,0.55871,1.56,1.363,2.1
TOI-3474 b,TOI-3474,14.67255574,193.87532827,0.337,0.13,1451.0,740.0,3.8795105,0.0502,6020.0,0.26951,1.256,1.121,4.7
TOI-3486 b,TOI-3486,10.5700688,99.16246298,0.46,0.078,1190.0,334.0,2.21778105,0.03138,4930.0,-0.4828,0.788,0.837,5.8
TOI-3493 b,TOI-3493,3.22,8.97,1.47,,1102.0,245.0,8.1594667,,5844.0,0.19294,1.228,1.023,7.3
TOI-3523 A b,TOI-3523 A,15.9727975,435.42491759,0.587,0.047,1984.0,2590.0,2.30458952,0.03559,6450.0,0.51455,1.448,1.131,4.3
TOI-3540 A b,TOI-3540 A,23.53885947,375.03752026,0.065,0.0,1498.0,841.3,3.119999,0.04289,5810.0,0.19005,1.228,1.081,6.0
TOI-3568 b,TOI-3568,5.3,26.4,0.98,0.035,899.0,130.1481,4.417965,0.0485,4969.0,0.33,0.719,0.78,6.1
TOI-3593 b,TOI-3593,11.02963701,565.73456446,2.31,0.105,1170.0,308.0,3.8212867,0.0481,5550.0,-0.14146,0.918,1.015,1.8
TOI-3629 b,TOI-3629,8.29464572,82.63538582,0.8,0.05,690.0,39.0,3.936551,0.043,3870.0,-1.12494,0.6,0.63,7.0
TOI-3682 b,TOI-3682,12.80065596,69.28659273,0.181,0.22,1657.0,1258.0,3.3462406,0.048,5703.0,0.45788,1.735,1.32,4.2
